x,y,MAX_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE,TOTAL_SNOW,CLIMATE_IDENTIFIER,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,STATION_NAME,ID,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,LOCAL_DATE,LOCAL_YEAR,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST
-77.78277777777778,48.053333333333335,-7.7,QC,,0,-10,,7098605,12,,VAL D'OR A,7098605.2016.12.12,0,,0,28,2016-12-12 00:00:00,2016,M,,,,12,,,,,,M,-12.2,,,,,0
-77.78277777777778,48.053333333333335,-2.9,QC,,0,-9.7,,7098605,12,,VAL D'OR A,7098605.2016.12.13,0,,41,27.7,2016-12-13 00:00:00,2016,M,,,,13,,,,,,M,-16.5,,,,,27
-77.78277777777778,48.053333333333335,-4.1,QC,,0,-6.1,,7098605,12,,VAL D'OR A,7098605.2016.12.20,0,,54,24.1,2016-12-20 00:00:00,2016,M,,,,20,,,,,,M,-8,,,,,17
-77.78277777777778,48.053333333333335,-2.9,QC,,0,-4.4,,7098605,12,,VAL D'OR A,7098605.2016.12.21,0,,32,22.4,2016-12-21 00:00:00,2016,M,,,,21,,,,,,M,-5.9,,,,,25
-77.78277777777778,48.053333333333335,-1.1,QC,,0,-3.9,,7098605,12,,VAL D'OR A,7098605.2016.12.22,0,,35,21.9,2016-12-22 00:00:00,2016,M,,,,22,,,,,,M,-6.7,,,,,22
-77.78277777777778,48.053333333333335,1,QC,,0,-4.7,,7098605,12,,VAL D'OR A,7098605.2016.12.24,4.3,,50,22.7,2016-12-24 00:00:00,2016,M,,,,24,,,,,,M,-10.4,,,,,31
-77.78277777777778,48.053333333333335,-10.4,QC,,0,-16,,7098605,12,,VAL D'OR A,7098605.2016.12.25,0,,41,34,2016-12-25 00:00:00,2016,M,,,,25,,,,,,M,-21.5,,,,,32
-77.78277777777778,48.053333333333335,2.4,QC,,0,-7.4,,7098605,12,,VAL D'OR A,7098605.2016.12.26,5.6,,52,25.4,2016-12-26 00:00:00,2016,M,,,,26,,,,,,M,-17.2,,,,,14
-77.78277777777778,48.053333333333335,1.8,QC,,0,-5.4,,7098605,12,,VAL D'OR A,7098605.2016.12.27,3.5,,57,23.4,2016-12-27 00:00:00,2016,M,,,,27,,,,,,M,-12.5,,,,,29
-77.78277777777778,48.053333333333335,-10.8,QC,,0,-13.7,,7098605,12,,VAL D'OR A,7098605.2016.12.28,0,,35,31.7,2016-12-28 00:00:00,2016,M,,,,28,,,,,,M,-16.6,,,,,15
-77.78277777777778,48.053333333333335,-5.4,QC,,0,-8.1,,7098605,12,,VAL D'OR A,7098605.2016.12.29,0,,46,26.1,2016-12-29 00:00:00,2016,M,,,,29,,,,,,M,-10.8,,,,,16
-77.78277777777778,48.053333333333335,-6,QC,,0,-13.4,,7098605,12,,VAL D'OR A,7098605.2016.12.30,0,,48,31.4,2016-12-30 00:00:00,2016,M,,,,30,,,,,,M,-20.7,,,,,31
-77.78277777777778,48.053333333333335,-13.7,QC,,0,-21.6,,7098605,12,,VAL D'OR A,7098605.2016.12.31,0,,0,39.6,2016-12-31 00:00:00,2016,M,,,,31,,,,,,M,-29.4,,,,,0
-77.78277777777778,48.053333333333335,-4.3,QC,,0,-10.2,,7098605,1,,VAL D'OR A,7098605.2017.1.1,0,,32,28.2,2017-01-01 00:00:00,2017,M,,,,1,,,,,,M,-16.1,,,,,18
-77.78277777777778,48.053333333333335,-4,QC,,0,-7.2,,7098605,1,,VAL D'OR A,7098605.2017.1.2,0,,0,25.2,2017-01-02 00:00:00,2017,M,,,,2,,,,,,M,-10.4,,,,,0
-77.78277777777778,48.053333333333335,-3.7,QC,,0,-6.8,,7098605,1,,VAL D'OR A,7098605.2017.1.3,0,,0,24.8,2017-01-03 00:00:00,2017,M,,,,3,,,,,,M,-9.8,,,,,0
-77.78277777777778,48.053333333333335,-3.7,QC,,0,-11.3,,7098605,1,,VAL D'OR A,7098605.2017.1.4,0,,41,29.3,2017-01-04 00:00:00,2017,M,,,,4,,,,,,M,-18.9,,,,,26
-77.78277777777778,48.053333333333335,-16.8,QC,,0,-22.7,,7098605,1,,VAL D'OR A,7098605.2017.1.6,0,,0,40.7,2017-01-06 00:00:00,2017,M,,,,6,,,,,,M,-28.6,,,,,0
-77.78277777777778,48.053333333333335,-15.2,QC,,0,-23.3,,7098605,1,,VAL D'OR A,7098605.2017.1.7,0,,0,41.3,2017-01-07 00:00:00,2017,M,,,,7,,,,,,M,-31.4,,,,,0
-77.78277777777778,48.053333333333335,-19.4,QC,,0,-23.8,,7098605,1,,VAL D'OR A,7098605.2017.1.8,0,,0,41.8,2017-01-08 00:00:00,2017,M,,,,8,,,,,,M,-28.2,,,,,0
-77.78277777777778,48.053333333333335,-8.9,QC,,0,-18.1,,7098605,1,,VAL D'OR A,7098605.2017.1.9,0.4,,48,36.1,2017-01-09 00:00:00,2017,M,,,,9,,,,,,M,-27.2,,,,,18
-77.78277777777778,48.053333333333335,-1.3,QC,,0,-8.2,,7098605,1,,VAL D'OR A,7098605.2017.1.10,0,,67,26.2,2017-01-10 00:00:00,2017,M,,,,10,,,,,,M,-15,,,,,15
-77.78277777777778,48.053333333333335,1.4,QC,,0,-2.1,,7098605,1,,VAL D'OR A,7098605.2017.1.11,3.8,,67,20.1,2017-01-11 00:00:00,2017,M,,,,11,,,,,,M,-5.6,,,,,26
-77.78277777777778,48.053333333333335,-5.6,QC,,0,-10.6,,7098605,1,,VAL D'OR A,7098605.2017.1.12,0,,37,28.6,2017-01-12 00:00:00,2017,M,,,,12,,,,,,M,-15.5,,,,,33
-77.78277777777778,48.053333333333335,-12.6,QC,,0,-20.3,,7098605,1,,VAL D'OR A,7098605.2017.1.13,0,,61,38.3,2017-01-13 00:00:00,2017,M,,,,13,,,,,,M,-27.9,,,,,27
-77.78277777777778,48.053333333333335,-7.4,QC,,0,-17.5,,7098605,1,,VAL D'OR A,7098605.2017.1.14,0,,48,35.5,2017-01-14 00:00:00,2017,M,,,,14,,,,,,M,-27.5,,,,,30
-77.78277777777778,48.053333333333335,-5.8,QC,,0,-15,,7098605,1,,VAL D'OR A,7098605.2017.1.15,0,,50,33,2017-01-15 00:00:00,2017,M,,,,15,,,,,,M,-24.1,,,,,20
-77.78277777777778,48.053333333333335,-1.1,QC,,0,-3.5,,7098605,1,,VAL D'OR A,7098605.2017.1.16,0,,44,21.5,2017-01-16 00:00:00,2017,M,,,,16,,,,,,M,-5.8,,,,,21
-77.78277777777778,48.053333333333335,-2.5,QC,,0,-6.3,,7098605,1,,VAL D'OR A,7098605.2017.1.17,0,,0,24.3,2017-01-17 00:00:00,2017,M,,,,17,,,,,,M,-10.1,,,,,0
-77.78277777777778,48.053333333333335,-0.7,QC,,0,-5.9,,7098605,1,,VAL D'OR A,7098605.2017.1.18,0,,33,23.9,2017-01-18 00:00:00,2017,M,,,,18,,,,,,M,-11,,,,,17
-77.78277777777778,48.053333333333335,1.1,QC,,0,-0.3,,7098605,1,,VAL D'OR A,7098605.2017.1.20,6,,33,18.3,2017-01-20 00:00:00,2017,M,,,,20,,,,,,M,-1.7,,,,,17
-77.78277777777778,48.053333333333335,0,QC,,0,-1.3,,7098605,1,,VAL D'OR A,7098605.2017.1.21,6.6,,0,19.3,2017-01-21 00:00:00,2017,M,,,,21,,,,,,M,-2.5,,,,,0
-77.78277777777778,48.053333333333335,0.7,QC,,0,-0.7,,7098605,1,,VAL D'OR A,7098605.2017.1.22,1.4,,35,18.7,2017-01-22 00:00:00,2017,M,,,,22,,,,,,M,-2,,,,,12
-77.78277777777778,48.053333333333335,-3.6,QC,,0,-5.5,,7098605,1,,VAL D'OR A,7098605.2017.1.26,0,,46,23.5,2017-01-26 00:00:00,2017,M,,,,26,,,,,,M,-7.3,,,,,30
-77.78277777777778,48.053333333333335,-6.3,QC,,0,-7.3,,7098605,1,,VAL D'OR A,7098605.2017.1.27,0,,43,25.3,2017-01-27 00:00:00,2017,M,,,,27,,,,,,M,-8.2,,,,,29
-77.78277777777778,48.053333333333335,-5.5,QC,,0,-9.4,,7098605,1,,VAL D'OR A,7098605.2017.1.28,0,,0,27.4,2017-01-28 00:00:00,2017,M,,,,28,,,,,,M,-13.2,,,,,0
-77.78277777777778,48.053333333333335,-12.6,QC,,0,-15.2,,7098605,1,,VAL D'OR A,7098605.2017.1.29,0,,0,33.2,2017-01-29 00:00:00,2017,M,,,,29,,,,,,M,-17.7,,,,,0
-77.78277777777778,48.053333333333335,-14,QC,,0,-19.2,,7098605,1,,VAL D'OR A,7098605.2017.1.30,0,,0,37.2,2017-01-30 00:00:00,2017,M,,,,30,,,,,,M,-24.4,,,,,0
-77.78277777777778,48.053333333333335,-8.3,QC,,0,-16.8,,7098605,1,,VAL D'OR A,7098605.2017.1.31,0,,0,34.8,2017-01-31 00:00:00,2017,M,,,,31,,,,,,M,-25.3,,,,,0
-77.78277777777778,48.053333333333335,-6,QC,,0,-13.5,,7098605,2,,VAL D'OR A,7098605.2017.2.1,0,,43,31.5,2017-02-01 00:00:00,2017,M,,,,1,,,,,,M,-20.9,,,,,30
-77.78277777777778,48.053333333333335,-10,QC,,0,-13.8,,7098605,2,,VAL D'OR A,7098605.2017.2.4,0,,37,31.8,2017-02-04 00:00:00,2017,M,,,,4,,,,,,M,-17.6,,,,,26
-77.78277777777778,48.053333333333335,-4.2,QC,,0,-11,,7098605,2,,VAL D'OR A,7098605.2017.2.5,0,,50,29,2017-02-05 00:00:00,2017,M,,,,5,,,,,,M,-17.8,,,,,34
-77.78277777777778,48.053333333333335,-12,QC,,0,-16.7,,7098605,2,,VAL D'OR A,7098605.2017.2.6,0,,0,34.7,2017-02-06 00:00:00,2017,M,,,,6,,,,,,M,-21.4,,,,,0
-77.78277777777778,48.053333333333335,-10.8,QC,,0,-16.9,,7098605,2,,VAL D'OR A,7098605.2017.2.7,0,,37,34.9,2017-02-07 00:00:00,2017,M,,,,7,,,,,,M,-23,,,,,11
-77.78277777777778,48.053333333333335,-13.2,QC,,0,-20.2,,7098605,2,,VAL D'OR A,7098605.2017.2.8,0,,48,38.2,2017-02-08 00:00:00,2017,M,,,,8,,,,,,M,-27.1,,,,,27
-77.78277777777778,48.053333333333335,-13.4,QC,,0,-21.5,,7098605,2,,VAL D'OR A,7098605.2017.2.9,0,,32,39.5,2017-02-09 00:00:00,2017,M,,,,9,,,,,,M,-29.6,,,,,18
-77.78277777777778,48.053333333333335,-15.5,QC,,0,-21.9,,7098605,2,,VAL D'OR A,7098605.2017.2.10,0,,37,39.9,2017-02-10 00:00:00,2017,M,,,,10,,,,,,M,-28.3,,,,,16
-77.78277777777778,48.053333333333335,-8.3,QC,,0,-14,,7098605,2,,VAL D'OR A,7098605.2017.2.11,0,,37,32,2017-02-11 00:00:00,2017,M,,,,11,,,,,,M,-19.7,,,,,16
-77.78277777777778,48.053333333333335,-6.9,QC,,0,-13.2,,7098605,2,,VAL D'OR A,7098605.2017.2.12,0,,33,31.2,2017-02-12 00:00:00,2017,M,,,,12,,,,,,M,-19.5,,,,,15
-77.78277777777778,48.053333333333335,-8.7,QC,,0,-13.6,,7098605,2,,VAL D'OR A,7098605.2017.2.13,0,,35,31.6,2017-02-13 00:00:00,2017,M,,,,13,,,,,,M,-18.5,,,,,32
-77.78277777777778,48.053333333333335,-4.8,QC,,0,-11.2,,7098605,2,,VAL D'OR A,7098605.2017.2.14,0,,41,29.2,2017-02-14 00:00:00,2017,M,,,,14,,,,,,M,-17.6,,,,,16
-77.78277777777778,48.053333333333335,-5,QC,,0,-8.8,,7098605,2,,VAL D'OR A,7098605.2017.2.15,0,,39,26.8,2017-02-15 00:00:00,2017,M,,,,15,,,,,,M,-12.5,,,,,34
-77.78277777777778,48.053333333333335,-7.6,QC,,0,-11.3,,7098605,2,,VAL D'OR A,7098605.2017.2.16,0,,35,29.3,2017-02-16 00:00:00,2017,M,,,,16,,,,,,M,-15,,,,,31
-77.78277777777778,48.053333333333335,-4.7,QC,,0,-13.7,,7098605,2,,VAL D'OR A,7098605.2017.2.17,0,,0,31.7,2017-02-17 00:00:00,2017,M,,,,17,,,,,,M,-22.7,,,,,0
-77.78277777777778,48.053333333333335,4.8,QC,,0,-0.5,,7098605,2,,VAL D'OR A,7098605.2017.2.18,23.3,,41,18.5,2017-02-18 00:00:00,2017,M,,,,18,,,,,,M,-5.8,,,,,28
-77.78277777777778,48.053333333333335,2.9,QC,,0,-4.6,,7098605,2,,VAL D'OR A,7098605.2017.2.19,1.1,,41,22.6,2017-02-19 00:00:00,2017,M,,,,19,,,,,,M,-12,,,,,34
-77.78277777777778,48.053333333333335,2.9,QC,,0,-4.3,,7098605,2,,VAL D'OR A,7098605.2017.2.25,6.9,,46,22.3,2017-02-25 00:00:00,2017,M,,,,25,,,,,,M,-11.5,,,,,21
-77.78277777777778,48.053333333333335,-2.9,QC,,0,-8.2,,7098605,2,,VAL D'OR A,7098605.2017.2.26,0,,41,26.2,2017-02-26 00:00:00,2017,M,,,,26,,,,,,M,-13.4,,,,,21
-77.78277777777778,48.053333333333335,-2.6,QC,,0,-7.8,,7098605,2,,VAL D'OR A,7098605.2017.2.27,0,,46,25.8,2017-02-27 00:00:00,2017,M,,,,27,,,,,,M,-12.9,,,,,29
-77.78277777777778,48.053333333333335,-12.7,QC,,0,-17.9,,7098605,3,,VAL D'OR A,7098605.2017.3.2,0,,54,35.9,2017-03-02 00:00:00,2017,M,,,,2,,,,,,M,-23,,,,,35
-77.78277777777778,48.053333333333335,-15.6,QC,,0,-22.5,,7098605,3,,VAL D'OR A,7098605.2017.3.3,0,,37,40.5,2017-03-03 00:00:00,2017,M,,,,3,,,,,,M,-29.3,,,,,29
-77.78277777777778,48.053333333333335,-17.5,QC,,0,-24.3,,7098605,3,,VAL D'OR A,7098605.2017.3.4,0,,0,42.3,2017-03-04 00:00:00,2017,M,,,,4,,,,,,M,-31.1,,,,,0
-77.78277777777778,48.053333333333335,-7.5,QC,,0,-19.7,,7098605,3,,VAL D'OR A,7098605.2017.3.5,0,,41,37.7,2017-03-05 00:00:00,2017,M,,,,5,,,,,,M,-31.9,,,,,17
-77.78277777777778,48.053333333333335,-2.3,QC,,0,-6.1,,7098605,3,,VAL D'OR A,7098605.2017.3.6,0,,43,24.1,2017-03-06 00:00:00,2017,M,,,,6,,,,,,M,-9.8,,,,,16
-77.78277777777778,48.053333333333335,5.9,QC,,0,1.8,,7098605,3,,VAL D'OR A,7098605.2017.3.7,12.2,,56,16.2,2017-03-07 00:00:00,2017,M,,,,7,,,,,,M,-2.4,,,,,26
-77.78277777777778,48.053333333333335,4.7,QC,,0,-1.5,,7098605,3,,VAL D'OR A,7098605.2017.3.8,0.5,,65,19.5,2017-03-08 00:00:00,2017,M,,,,8,,,,,,M,-7.7,,,,,22
-77.78277777777778,48.053333333333335,-7.7,QC,,0,-13.8,,7098605,3,,VAL D'OR A,7098605.2017.3.9,0,,43,31.8,2017-03-09 00:00:00,2017,M,,,,9,,,,,,M,-19.9,,,,,29
-77.78277777777778,48.053333333333335,-17.8,QC,,0,-21.9,,7098605,3,,VAL D'OR A,7098605.2017.3.10,0,,43,39.9,2017-03-10 00:00:00,2017,M,,,,10,,,,,,M,-26,,,,,34
-77.78277777777778,48.053333333333335,-17.7,QC,,0,-22.7,,7098605,3,,VAL D'OR A,7098605.2017.3.11,0,,43,40.7,2017-03-11 00:00:00,2017,M,,,,11,,,,,,M,-27.6,,,,,31
-77.78277777777778,48.053333333333335,-15.7,QC,,0,-20.3,,7098605,3,,VAL D'OR A,7098605.2017.3.12,0,,33,38.3,2017-03-12 00:00:00,2017,M,,,,12,,,,,,M,-24.9,,,,,34
-77.78277777777778,48.053333333333335,-13.3,QC,,0,-20.8,,7098605,3,,VAL D'OR A,7098605.2017.3.13,0,,0,38.8,2017-03-13 00:00:00,2017,M,,,,13,,,,,,M,-28.3,,,,,0
-77.78277777777778,48.053333333333335,-9.7,QC,,0,-17.8,,7098605,3,,VAL D'OR A,7098605.2017.3.14,0,,52,35.8,2017-03-14 00:00:00,2017,M,,,,14,,,,,,M,-25.9,,,,,35
-77.78277777777778,48.053333333333335,-7,QC,,0,-11.3,,7098605,3,,VAL D'OR A,7098605.2017.3.15,0,,70,29.3,2017-03-15 00:00:00,2017,M,,,,15,,,,,,M,-15.6,,,,,35
-77.78277777777778,48.053333333333335,-5,QC,,0,-10.3,,7098605,3,,VAL D'OR A,7098605.2017.3.16,0,,44,28.3,2017-03-16 00:00:00,2017,M,,,,16,,,,,,M,-15.6,,,,,32
-77.78277777777778,48.053333333333335,-0.9,QC,,0,-11.1,,7098605,3,,VAL D'OR A,7098605.2017.3.17,0,,0,29.1,2017-03-17 00:00:00,2017,M,,,,17,,,,,,M,-21.2,,,,,0
-77.78277777777778,48.053333333333335,4.5,QC,,0,-6,,7098605,3,,VAL D'OR A,7098605.2017.3.18,0,,0,24,2017-03-18 00:00:00,2017,M,,,,18,,,,,,M,-16.5,,,,,0
-77.78277777777778,48.053333333333335,6.1,QC,,0,-4,,7098605,3,,VAL D'OR A,7098605.2017.3.19,0,,0,22,2017-03-19 00:00:00,2017,M,,,,19,,,,,,M,-14.1,,,,,0
-77.78277777777778,48.053333333333335,3,QC,,0,0.1,,7098605,3,,VAL D'OR A,7098605.2017.3.20,0,,41,17.9,2017-03-20 00:00:00,2017,M,,,,20,,,,,,M,-2.9,,,,,20
-77.78277777777778,48.053333333333335,3.1,QC,,0,-7.8,,7098605,3,,VAL D'OR A,7098605.2017.3.21,0,,57,25.8,2017-03-21 00:00:00,2017,M,,,,21,,,,,,M,-18.7,,,,,34
-77.78277777777778,48.053333333333335,-8.7,QC,,0,-15,,7098605,3,,VAL D'OR A,7098605.2017.3.22,0,,44,33,2017-03-22 00:00:00,2017,M,,,,22,,,,,,M,-21.3,,,,,34
-77.78277777777778,48.053333333333335,0.7,QC,,0,-10.5,,7098605,3,,VAL D'OR A,7098605.2017.3.23,0,,54,28.5,2017-03-23 00:00:00,2017,M,,,,23,,,,,,M,-21.7,,,,,20
-77.78277777777778,48.053333333333335,-0.1,QC,,0,-5.9,,7098605,3,,VAL D'OR A,7098605.2017.3.24,1.4,,56,23.9,2017-03-24 00:00:00,2017,M,,,,24,,,,,,M,-11.6,,,,,22
-77.78277777777778,48.053333333333335,3.6,QC,,0,-5.3,,7098605,3,,VAL D'OR A,7098605.2017.3.26,1,,43,23.3,2017-03-26 00:00:00,2017,M,,,,26,,,,,,M,-14.1,,,,,14
-77.78277777777778,48.053333333333335,1.7,QC,,0,0.3,,7098605,3,,VAL D'OR A,7098605.2017.3.27,,,33,17.7,2017-03-27 00:00:00,2017,M,,,,27,,,,,,M,-1.1,M,,,,14
-77.78277777777778,48.053333333333335,4.3,QC,,0,-2.5,,7098605,3,,VAL D'OR A,7098605.2017.3.30,0,,0,20.5,2017-03-30 00:00:00,2017,M,,,,30,,,,,,M,-9.3,,,,,0
-77.78277777777778,48.053333333333335,6.6,QC,,0,0.4,,7098605,3,,VAL D'OR A,7098605.2017.3.31,0,,32,17.6,2017-03-31 00:00:00,2017,M,,,,31,,,,,,M,-5.9,,,,,6
-77.78277777777778,48.053333333333335,8,QC,,0,-0.1,,7098605,4,,VAL D'OR A,7098605.2017.4.1,0,,0,18.1,2017-04-01 00:00:00,2017,M,,,,1,,,,,,M,-8.2,,,,,0
-77.78277777777778,48.053333333333335,2.6,QC,,0,-1.5,,7098605,4,,VAL D'OR A,7098605.2017.4.2,0,,0,19.5,2017-04-02 00:00:00,2017,M,,,,2,,,,,,M,-5.5,,,,,0
-77.78277777777778,48.053333333333335,8.7,QC,,0,1.1,,7098605,4,,VAL D'OR A,7098605.2017.4.3,0,,35,16.9,2017-04-03 00:00:00,2017,M,,,,3,,,,,,M,-6.6,,,,,16
-77.78277777777778,48.053333333333335,4.4,QC,,0,2.3,,7098605,4,,VAL D'OR A,7098605.2017.4.4,13.3,,0,15.7,2017-04-04 00:00:00,2017,M,,,,4,,,,,,M,0.2,,,,,0
-77.78277777777778,48.053333333333335,3.5,QC,,0,1.1,,7098605,4,,VAL D'OR A,7098605.2017.4.5,1,,32,16.9,2017-04-05 00:00:00,2017,M,,,,5,,,,,,M,-1.4,,,,,35
-77.78277777777778,48.053333333333335,7.7,QC,,0,-0.2,,7098605,4,,VAL D'OR A,7098605.2017.4.8,0,,35,18.2,2017-04-08 00:00:00,2017,M,,,,8,,,,,,M,-8,,,,,32
-77.78277777777778,48.053333333333335,12,QC,,0,4,,7098605,4,,VAL D'OR A,7098605.2017.4.9,9.1,,46,14,2017-04-09 00:00:00,2017,M,,,,9,,,,,,M,-4,,,,,19
-77.78277777777778,48.053333333333335,8.5,QC,,0,1.9,,7098605,4,,VAL D'OR A,7098605.2017.4.10,13.7,,54,16.1,2017-04-10 00:00:00,2017,M,,,,10,,,,,,M,-4.7,,,,,36
-77.78277777777778,48.053333333333335,3,QC,,0,-1.7,,7098605,4,,VAL D'OR A,7098605.2017.4.11,4.7,,37,19.7,2017-04-11 00:00:00,2017,M,,,,11,,,,,,M,-6.4,,,,,2
-77.78277777777778,48.053333333333335,2.1,QC,,0,1,,7098605,4,,VAL D'OR A,7098605.2017.4.12,1.8,,33,17,2017-04-12 00:00:00,2017,M,,,,12,,,,,,M,-0.2,,,,,32
-77.78277777777778,48.053333333333335,8.3,QC,,0,2.3,,7098605,4,,VAL D'OR A,7098605.2017.4.13,0,,0,15.7,2017-04-13 00:00:00,2017,M,,,,13,,,,,,M,-3.8,,,,,0
-77.78277777777778,48.053333333333335,13.1,QC,,0,4.6,,7098605,4,,VAL D'OR A,7098605.2017.4.14,0,,35,13.4,2017-04-14 00:00:00,2017,M,,,,14,,,,,,M,-3.9,,,,,34
-77.78277777777778,48.053333333333335,1.9,QC,,0,-2.4,,7098605,4,,VAL D'OR A,7098605.2017.4.17,1.5,,39,20.4,2017-04-17 00:00:00,2017,M,,,,17,,,,,,M,-6.6,,,,,35
-77.78277777777778,48.053333333333335,7.6,QC,,0,-1.5,,7098605,4,,VAL D'OR A,7098605.2017.4.18,0,,41,19.5,2017-04-18 00:00:00,2017,M,,,,18,,,,,,M,-10.5,,,,,18
-77.78277777777778,48.053333333333335,4.8,QC,,0,2.8,,7098605,4,,VAL D'OR A,7098605.2017.4.19,10.7,,41,15.2,2017-04-19 00:00:00,2017,M,,,,19,,,,,,M,0.7,,,,,35
-77.78277777777778,48.053333333333335,7,QC,,0,3.1,,7098605,4,,VAL D'OR A,7098605.2017.4.20,0,,35,14.9,2017-04-20 00:00:00,2017,M,,,,20,,,,,,M,-0.9,,,,,6
-77.78277777777778,48.053333333333335,4.1,QC,,0,2.3,,7098605,4,,VAL D'OR A,7098605.2017.4.21,15.4,,33,15.7,2017-04-21 00:00:00,2017,M,,,,21,,,,,,M,0.5,,,,,9
-77.78277777777778,48.053333333333335,1.5,QC,,0,-5.1,,7098605,4,,VAL D'OR A,7098605.2017.4.24,2.2,,0,23.1,2017-04-24 00:00:00,2017,M,,,,24,,,,,,M,-11.7,,,,,0
-77.78277777777778,48.053333333333335,10.3,QC,,0,8,,7098605,4,,VAL D'OR A,7098605.2017.4.26,2.1,,33,10,2017-04-26 00:00:00,2017,M,,,,26,,,,,,M,5.6,,,,,4
-77.78277777777778,48.053333333333335,13.2,QC,,0,7.8,,7098605,4,,VAL D'OR A,7098605.2017.4.28,0,,59,10.2,2017-04-28 00:00:00,2017,M,,,,28,,,,,,M,2.4,,,,,20
-77.78277777777778,48.053333333333335,2.8,QC,,0,-0.7,,7098605,4,,VAL D'OR A,7098605.2017.4.29,0,,48,18.7,2017-04-29 00:00:00,2017,M,,,,29,,,,,,M,-4.1,,,,,27
-77.78277777777778,48.053333333333335,6.5,QC,,0,0.1,,7098605,4,,VAL D'OR A,7098605.2017.4.30,0,,32,17.9,2017-04-30 00:00:00,2017,M,,,,30,,,,,,M,-6.4,,,,,4
-77.78277777777778,48.053333333333335,7,QC,,0,4.7,,7098605,5,,VAL D'OR A,7098605.2017.5.1,23.2,,39,13.3,2017-05-01 00:00:00,2017,M,,,,1,,,,,,M,2.3,,,,,9
-77.78277777777778,48.053333333333335,10.8,QC,,0,5,,7098605,5,,VAL D'OR A,7098605.2017.5.2,5.4,,46,13,2017-05-02 00:00:00,2017,M,,,,2,,,,,,M,-0.9,,,,,31
-77.78277777777778,48.053333333333335,10,QC,,0,3.7,,7098605,5,,VAL D'OR A,7098605.2017.5.3,0,,46,14.3,2017-05-03 00:00:00,2017,M,,,,3,,,,,,M,-2.7,,,,,31
-77.78277777777778,48.053333333333335,15.6,QC,,0,8.1,,7098605,5,,VAL D'OR A,7098605.2017.5.4,0,,43,9.9,2017-05-04 00:00:00,2017,M,,,,4,,,,,,M,0.5,,,,,18
-77.78277777777778,48.053333333333335,11.1,QC,,0,5.6,,7098605,5,,VAL D'OR A,7098605.2017.5.5,8.5,,43,12.4,2017-05-05 00:00:00,2017,M,,,,5,,,,,,M,0.1,,,,,5
-77.78277777777778,48.053333333333335,4,QC,,0,1.4,,7098605,5,,VAL D'OR A,7098605.2017.5.6,16.3,,56,16.6,2017-05-06 00:00:00,2017,M,,,,6,,,,,,M,-1.3,,,,,32
-77.78277777777778,48.053333333333335,-1.1,QC,,0,-2.9,,7098605,5,,VAL D'OR A,7098605.2017.5.7,0,,59,20.9,2017-05-07 00:00:00,2017,M,,,,7,,,,,,M,-4.6,,,,,32
-77.78277777777778,48.053333333333335,13,QC,,0,4.1,,7098605,5,,VAL D'OR A,7098605.2017.5.10,0,,0,13.9,2017-05-10 00:00:00,2017,M,,,,10,,,,,,M,-4.9,,,,,0
-77.78277777777778,48.053333333333335,14.5,QC,,0,8,,7098605,5,,VAL D'OR A,7098605.2017.5.11,0,,0,10,2017-05-11 00:00:00,2017,M,,,,11,,,,,,M,1.4,,,,,0
-77.78277777777778,48.053333333333335,14.3,QC,,0,11,,7098605,5,,VAL D'OR A,7098605.2017.5.12,0,,0,7,2017-05-12 00:00:00,2017,M,,,,12,,,,,,M,7.6,,,,,0
-77.78277777777778,48.053333333333335,12.1,QC,,0,10,,7098605,5,,VAL D'OR A,7098605.2017.5.13,4.6,,0,8,2017-05-13 00:00:00,2017,M,,,,13,,,,,,M,7.8,,,,,0
-77.78277777777778,48.053333333333335,9.4,QC,,0,7.1,,7098605,5,,VAL D'OR A,7098605.2017.5.14,15.2,,44,10.9,2017-05-14 00:00:00,2017,M,,,,14,,,,,,M,4.7,,,,,35
-77.78277777777778,48.053333333333335,15.1,QC,,0,9.6,,7098605,5,,VAL D'OR A,7098605.2017.5.15,0,,39,8.4,2017-05-15 00:00:00,2017,M,,,,15,,,,,,M,4.1,,,,,34
-77.78277777777778,48.053333333333335,21,QC,,0,11.2,,7098605,5,,VAL D'OR A,7098605.2017.5.16,1,,37,6.8,2017-05-16 00:00:00,2017,M,,,,16,,,,,,M,1.4,,,,,21
-77.78277777777778,48.053333333333335,26.3,QC,,0.7,18.7,,7098605,5,,VAL D'OR A,7098605.2017.5.17,4.7,,43,0,2017-05-17 00:00:00,2017,M,,,,17,,,,,,M,11,,,,,22
